trans_idx,has_right_lane,has_left_lane,driving_in_weaving,dist_to_onramp,dist_to_offramp,leader_gap,leader_relatif_s,follower_gap,follower_relatif_s,left_leader_gap,left_leader_relatif_s,left_follower_gap,left_follower_relatif_s,right_leader_gap,right_leader_relatif_s,right_follower_gap,right_follower_relatif_s,action,reward,done,next_has_right_lane,next_has_left_lane,next_driving_in_weaving,next_dist_to_onramp,next_dist_to_offramp,next_leader_gap,next_leader_relatif_s,next_follower_gap,next_follower_relatif_s,next_left_leader_gap,next_left_leader_relatif_s,next_left_follower_gap,next_left_follower_relatif_s,next_right_leader_gap,next_right_leader_relatif_s,next_right_follower_gap,next_right_follower_relatif_s
10050640,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.52,-0.13,0.42,-0.05,1,-0.22,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.56,-0.13,0.41,-0.04
10050644,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.56,-0.13,0.41,-0.04,1,-0.22,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.6,-0.13,0.39,-0.04
10050648,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.6,-0.13,0.39,-0.04,1,-0.22,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.65,-0.13,0.38,-0.03
10050652,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.65,-0.13,0.38,-0.03,1,-0.22,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.69,-0.13,0.16,-0.13
10050656,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.69,-0.13,0.16,-0.13,1,-0.22,False,1.0,0.0,1.0,-2.0,-2.0,0.73,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.11,-0.17
10050660,1.0,0.0,1.0,-2.0,-2.0,0.73,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.11,-0.17,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,0.78,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.1,-0.03
10050664,1.0,0.0,1.0,-2.0,-2.0,0.78,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.1,-0.03,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,0.82,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.1,-0.0
10050668,1.0,0.0,1.0,-2.0,-2.0,0.82,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.1,-0.0,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,0.86,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.12,0.08
10050672,1.0,0.0,1.0,-2.0,-2.0,0.86,-0.13,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.12,0.08,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,0.91,-0.13,0.16,0.11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050676,1.0,0.0,1.0,-2.0,-2.0,0.91,-0.13,0.16,0.11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,0.95,-0.13,0.19,0.1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050678,1.0,0.0,0.0,0.03,-2.0,0.45,-0.0,0.37,0.0,-2.0,-2.0,-2.0,-2.0,0.15,-0.01,0.71,-0.03,2,-30.0,False,1.0,0.0,1.0,-0.25,-2.0,0.46,-0.0,0.37,0.0,-2.0,-2.0,-2.0,-2.0,0.15,-0.0,0.71,0.0
10050680,1.0,0.0,1.0,-2.0,-2.0,0.95,-0.13,0.19,0.1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,1.0,-0.13,0.22,0.08,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050684,1.0,0.0,1.0,-2.0,-2.0,1.0,-0.13,0.22,0.08,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.24,0.06,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050686,1.0,0.0,1.0,-2.0,-2.0,0.46,-0.0,0.37,0.0,-2.0,-2.0,-2.0,-2.0,0.15,-0.01,0.7,-0.03,2,-30.0,False,1.0,0.0,1.0,-2.0,-2.0,0.46,-0.0,0.37,0.0,-2.0,-2.0,-2.0,-2.0,0.15,-0.0,0.7,0.0
10050692,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.26,0.05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.27,0.04,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050700,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.28,0.03,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.29,0.02,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050708,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.29,0.02,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.23,False,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.3,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050712,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.3,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,1.0,-2.0,0.86,-2.0,-2.0,0.3,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050716,1.0,0.0,1.0,-2.0,0.86,-2.0,-2.0,0.3,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,1.0,-2.0,0.61,-2.0,-2.0,0.31,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050724,1.0,0.0,1.0,-2.0,0.35,-2.0,-2.0,0.31,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,1.0,-2.0,0.09,-2.0,-2.0,0.31,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050728,1.0,0.0,1.0,-2.0,0.09,-2.0,-2.0,0.31,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-0.17,-2.0,-2.0,0.31,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050736,1.0,0.0,0.0,-2.0,-0.43,-2.0,-2.0,0.31,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.31,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050738,1.0,0.0,1.0,-2.0,-2.0,0.46,0.0,0.37,-0.0,-2.0,-2.0,-2.0,-2.0,0.16,0.0,0.22,0.11,0,-1.16,False,1.0,1.0,1.0,-2.0,-2.0,0.16,0.0,0.25,0.09,0.46,0.0,0.37,-0.0,0.26,0.2,-0.04,0.24
10050742,1.0,1.0,1.0,-2.0,-2.0,0.16,0.0,0.25,0.09,0.46,0.0,0.37,-0.0,0.26,0.2,-0.04,0.24,1,-0.26,False,1.0,1.0,1.0,-2.0,-2.0,0.2,-0.1,0.24,-0.03,0.49,-0.1,0.32,-0.14,0.23,0.09,-0.0,0.11
10050746,1.0,1.0,1.0,-2.0,-2.0,0.2,-0.1,0.24,-0.03,0.49,-0.1,0.32,-0.14,0.23,0.09,-0.0,0.11,1,-0.26,False,1.0,1.0,1.0,-2.0,-2.0,0.23,-0.09,0.25,0.02,0.52,-0.09,0.27,-0.17,0.2,0.08,0.03,0.1
10050748,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.32,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,-1.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.32,0.0,0.31,-0.25,-2.0,-2.0
10050750,1.0,1.0,1.0,-2.0,-2.0,0.23,-0.09,0.25,0.02,0.52,-0.09,0.27,-0.17,0.2,0.08,0.03,0.1,1,-0.25,False,1.0,1.0,1.0,-2.0,-2.0,0.26,-0.08,0.26,0.04,0.55,-0.08,0.21,-0.18,0.17,0.09,0.06,0.09
10050752,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.32,0.0,0.31,-0.25,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.3,-0.06,0.39,-0.24,-2.0,-2.0
10050754,1.0,1.0,1.0,-2.0,-2.0,0.26,-0.08,0.26,0.04,0.55,-0.08,0.21,-0.18,0.17,0.09,0.06,0.09,2,-1.24,False,1.0,0.0,1.0,-2.0,-2.0,0.58,-0.07,0.15,-0.18,-2.0,-2.0,-2.0,-2.0,0.28,-0.07,0.28,0.05
10050756,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.3,-0.06,0.39,-0.24,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.26,-0.11,0.47,-0.23,-2.0,-2.0
10050758,1.0,0.0,1.0,-2.0,-2.0,0.58,-0.07,0.15,-0.18,-2.0,-2.0,-2.0,-2.0,0.28,-0.07,0.28,0.05,1,-0.2,False,1.0,0.0,1.0,-2.0,-2.0,0.59,-0.04,0.19,0.13,-2.0,-2.0,-2.0,-2.0,0.29,-0.04,0.29,0.03
10050760,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.26,-0.11,0.47,-0.23,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.21,-0.16,0.55,-0.24,-2.0,-2.0
10050762,1.0,0.0,1.0,-2.0,-2.0,0.59,-0.04,0.19,0.13,-2.0,-2.0,-2.0,-2.0,0.29,-0.04,0.29,0.03,1,-0.18,False,1.0,0.0,1.0,-2.0,-2.0,0.59,-0.01,0.23,0.12,-2.0,-2.0,-2.0,-2.0,0.3,-0.02,0.35,0.19
10050764,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.21,-0.16,0.55,-0.24,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.14,-0.2,0.63,-0.24,-2.0,-2.0
10050766,1.0,0.0,1.0,-2.0,-2.0,0.59,-0.01,0.23,0.12,-2.0,-2.0,-2.0,-2.0,0.3,-0.02,0.35,0.19,1,-0.16,False,1.0,0.0,1.0,-2.0,-2.0,0.59,0.0,0.27,0.1,-2.0,-2.0,-2.0,-2.0,0.3,0.0,0.4,0.14
10050768,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.14,-0.2,0.63,-0.24,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.06,-0.23,0.71,-0.25,-2.0,-2.0
10050770,1.0,0.0,1.0,-2.0,-2.0,0.59,0.0,0.27,0.1,-2.0,-2.0,-2.0,-2.0,0.3,0.0,0.4,0.14,1,-0.15,False,1.0,0.0,1.0,-2.0,-2.0,0.59,0.01,0.3,0.08,-2.0,-2.0,-2.0,-2.0,0.3,0.0,0.43,0.1
10050772,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.06,-0.23,0.71,-0.25,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.02,-0.26,0.8,-0.25,-2.0,-2.0
10050774,1.0,0.0,1.0,-2.0,-2.0,0.59,0.01,0.3,0.08,-2.0,-2.0,-2.0,-2.0,0.3,0.0,0.43,0.1,1,-0.15,False,1.0,0.0,1.0,-2.0,-2.0,0.58,0.02,0.32,0.06,-2.0,-2.0,-2.0,-2.0,0.29,0.02,0.45,0.06
10050776,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.02,-0.26,0.8,-0.25,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.01,-0.28,0.55,-0.18,0.88,-0.26,-2.0,-2.0
10050778,1.0,0.0,1.0,-2.0,-2.0,0.58,0.02,0.32,0.06,-2.0,-2.0,-2.0,-2.0,0.29,0.02,0.45,0.06,1,-0.14,False,1.0,0.0,1.0,-2.0,-2.0,0.58,0.02,0.33,0.05,-2.0,-2.0,-2.0,-2.0,0.29,0.01,0.5,0.15
10050780,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.01,-0.28,0.55,-0.18,0.88,-0.26,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.11,-0.29,0.48,-0.2,0.97,-0.26,-2.0,-2.0
10050782,1.0,0.0,1.0,-2.0,-2.0,0.58,0.02,0.33,0.05,-2.0,-2.0,-2.0,-2.0,0.29,0.01,0.5,0.15,1,-0.14,False,1.0,0.0,1.0,-2.0,-2.0,0.57,0.02,0.34,0.03,-2.0,-2.0,-2.0,-2.0,0.28,0.02,0.53,0.09
10050784,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.11,-0.29,0.48,-0.2,0.97,-0.26,-2.0,-2.0,1,-0.22,False,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.21,-0.3,0.41,-0.21,-2.0,-2.0,-2.0,-2.0
10050786,1.0,0.0,1.0,-2.0,-2.0,0.57,0.02,0.34,0.03,-2.0,-2.0,-2.0,-2.0,0.28,0.02,0.53,0.09,1,-0.14,False,1.0,0.0,1.0,-2.0,-2.0,0.56,0.02,0.35,0.03,-2.0,-2.0,-2.0,-2.0,0.27,0.02,0.55,0.05
10050788,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.21,-0.3,0.41,-0.21,-2.0,-2.0,-2.0,-2.0,2,-1.22,False,1.0,0.0,0.0,-2.0,-2.0,0.32,-0.31,0.34,-0.22,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050790,1.0,0.0,1.0,-2.0,-2.0,0.56,0.02,0.35,0.03,-2.0,-2.0,-2.0,-2.0,0.27,0.02,0.55,0.05,1,-0.14,False,1.0,0.0,1.0,-2.0,-2.0,0.55,0.02,0.36,0.02,-2.0,-2.0,-2.0,-2.0,0.27,0.02,0.55,0.01
10050792,1.0,0.0,0.0,-2.0,-2.0,0.32,-0.31,0.34,-0.22,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.42,-0.31,0.32,-0.05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050794,1.0,0.0,1.0,-2.0,-2.0,0.55,0.02,0.36,0.02,-2.0,-2.0,-2.0,-2.0,0.27,0.02,0.55,0.01,1,-0.14,False,1.0,0.0,1.0,-2.0,-2.0,0.54,0.02,0.36,0.01,-2.0,-2.0,-2.0,-2.0,0.26,0.02,0.6,0.13
10050796,1.0,0.0,0.0,-2.0,-2.0,0.42,-0.31,0.32,-0.05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.53,-0.32,0.32,-0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050798,1.0,0.0,1.0,-2.0,-2.0,0.54,0.02,0.36,0.01,-2.0,-2.0,-2.0,-2.0,0.26,0.02,0.6,0.13,1,-0.15,False,1.0,0.0,1.0,-2.0,-2.0,0.53,0.03,0.37,0.01,-2.0,-2.0,-2.0,-2.0,0.25,0.02,0.62,0.07
10050800,1.0,0.0,0.0,-2.0,-2.0,0.53,-0.32,0.32,-0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.63,-0.32,0.32,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050802,1.0,0.0,1.0,-2.0,-2.0,0.53,0.03,0.37,0.01,-2.0,-2.0,-2.0,-2.0,0.25,0.02,0.62,0.07,1,-0.15,False,1.0,0.0,1.0,-2.0,-2.0,0.51,0.05,0.37,0.0,-2.0,-2.0,-2.0,-2.0,0.24,0.03,0.63,0.03
10050804,1.0,0.0,0.0,-2.0,-2.0,0.63,-0.32,0.32,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.74,-0.32,0.32,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050806,1.0,0.0,1.0,-2.0,-2.0,0.51,0.05,0.37,0.0,-2.0,-2.0,-2.0,-2.0,0.24,0.03,0.63,0.03,1,-0.16,False,1.0,0.0,1.0,-2.0,-2.0,0.47,0.13,0.37,-0.01,-2.0,-2.0,-2.0,-2.0,0.23,0.04,0.62,-0.01
10050808,1.0,0.0,0.0,-2.0,-2.0,0.74,-0.32,0.32,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.84,-0.31,0.32,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050810,1.0,0.0,1.0,-2.0,-2.0,0.47,0.13,0.37,-0.01,-2.0,-2.0,-2.0,-2.0,0.23,0.04,0.62,-0.01,1,-0.2,False,1.0,0.0,1.0,-2.0,-2.0,0.41,0.18,0.35,-0.04,-2.0,-2.0,-2.0,-2.0,0.2,0.09,0.15,0.11
10050812,1.0,0.0,0.0,-2.0,-2.0,0.84,-0.31,0.32,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.94,-0.31,0.32,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050814,1.0,0.0,1.0,-2.0,-2.0,0.41,0.18,0.35,-0.04,-2.0,-2.0,-2.0,-2.0,0.2,0.09,0.15,0.11,1,-0.26,False,1.0,0.0,1.0,-2.0,-2.0,0.34,0.23,0.33,-0.08,-2.0,-2.0,-2.0,-2.0,0.15,0.15,0.17,0.04
10050816,1.0,0.0,0.0,-2.0,-2.0,0.94,-0.31,0.32,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.32,0.01,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
10050818,1.0,0.0,1.0,-2.0,-2.0,0.34,0.23,0.33,-0.08,-2.0,-2.0,-2.0,-2.0,0.15,0.15,0.17,0.04,0,-1.37,False,1.0,1.0,1.0,-2.0,0.88,0.09,0.16,0.16,-0.02,0.25,0.26,0.28,-0.14,0.16,0.03,0.49,-0.06
10050822,1.0,1.0,1.0,-2.0,0.88,0.09,0.16,0.16,-0.02,0.25,0.26,0.28,-0.14,0.16,0.03,0.49,-0.06,0,-1.64,False,1.0,1.0,1.0,-2.0,0.76,0.21,-0.16,0.38,-0.31,0.15,-0.17,0.11,-0.16,-2.0,-2.0,-2.0,-2.0
10050826,1.0,1.0,1.0,-2.0,0.76,0.21,-0.16,0.38,-0.31,0.15,-0.17,0.11,-0.16,-2.0,-2.0,-2.0,-2.0,1,-0.57,False,1.0,1.0,1.0,-2.0,0.62,0.25,-0.11,0.34,-0.13,0.14,0.03,0.09,-0.05,-2.0,-2.0,-2.0,-2.0
10050830,1.0,1.0,1.0,-2.0,0.62,0.25,-0.11,0.34,-0.13,0.14,0.03,0.09,-0.05,-2.0,-2.0,-2.0,-2.0,1,-0.51,False,1.0,1.0,1.0,-2.0,0.46,0.27,-0.08,0.34,-0.01,0.14,0.01,0.09,0.01,-2.0,-2.0,-2.0,-2.0
10050834,1.0,1.0,1.0,-2.0,0.46,0.27,-0.08,0.34,-0.01,0.14,0.01,0.09,0.01,-2.0,-2.0,-2.0,-2.0,1,-0.47,False,1.0,1.0,1.0,-2.0,0.28,0.29,-0.06,0.34,-0.0,0.14,-0.01,0.1,0.03,-2.0,-2.0,-2.0,-2.0
10050838,1.0,1.0,1.0,-2.0,0.28,0.29,-0.06,0.34,-0.0,0.14,-0.01,0.1,0.03,-2.0,-2.0,-2.0,-2.0,2,-1.42,False,1.0,1.0,1.0,-2.0,0.09,0.15,-0.04,0.17,0.21,-2.0,-2.0,0.11,0.58,0.31,-0.04,0.36,0.07
10050842,1.0,1.0,1.0,-2.0,0.09,0.15,-0.04,0.17,0.21,-2.0,-2.0,0.11,0.58,0.31,-0.04,0.36,0.07,2,-1.45,False,1.0,0.0,0.0,-2.0,-0.1,-2.0,-2.0,0.28,0.53,-2.0,-2.0,-2.0,-2.0,0.2,-0.12,0.28,0.32
10050846,1.0,0.0,0.0,-2.0,-0.1,-2.0,-2.0,0.28,0.53,-2.0,-2.0,-2.0,-2.0,0.2,-0.12,0.28,0.32,1,-0.38,False,1.0,0.0,0.0,-2.0,-0.31,-2.0,-2.0,0.49,0.62,-2.0,-2.0,-2.0,-2.0,0.23,-0.11,0.38,0.31
10050850,1.0,0.0,0.0,-2.0,-0.31,-2.0,-2.0,0.49,0.62,-2.0,-2.0,-2.0,-2.0,0.23,-0.11,0.38,0.31,1,-0.32,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.71,0.67,-2.0,-2.0,-2.0,-2.0,0.27,-0.1,0.48,0.3
10050854,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.71,0.67,-2.0,-2.0,-2.0,-2.0,0.27,-0.1,0.48,0.3,1,-0.26,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.96,0.74,-2.0,-2.0,-2.0,-2.0,0.29,-0.08,0.57,0.28
10050858,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.96,0.74,-2.0,-2.0,-2.0,-2.0,0.29,-0.08,0.57,0.28,1,-0.21,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.32,-0.07,0.66,0.26
10050862,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.32,-0.07,0.66,0.26,1,-0.17,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.33,-0.05,0.74,0.24
10050866,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.33,-0.05,0.74,0.24,1,-0.14,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.34,-0.03,0.81,0.22
10050870,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.34,-0.03,0.81,0.22,1,-0.12,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,-0.02,0.88,0.2
10050874,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,-0.02,0.88,0.2,1,-0.1,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,-0.01,0.95,0.19
10050878,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,-0.01,0.95,0.19,1,-0.08,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.36,-0.0,-2.0,-2.0
10050882,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.36,-0.0,-2.0,-2.0,1,-0.07,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,0.0,-2.0,-2.0
10050886,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,0.0,-2.0,-2.0,1,-0.07,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,0.01,-2.0,-2.0
10050894,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.35,0.01,-2.0,-2.0,1,-0.06,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.34,0.02,-2.0,-2.0
10050902,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.33,0.02,-2.0,-2.0,1,-0.05,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.33,0.02,-2.0,-2.0
10050922,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.29,0.03,-2.0,-2.0,1,-0.06,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.28,0.03,-2.0,-2.0
